35,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ambience,7,,,dark walnut,apl0021,,FLOORING-ARMSTRONG-apl0021.jpg,0,0
36,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ambience,7,,,forland oak,apl0028,,FLOORING-ARMSTRONG-apl0028.jpg,0,0
37,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ambience,7,,,java teak,apl0033,,FLOORING-ARMSTRONG-apl0033.jpg,0,0
38,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ambience,7,,,kalhua oak,apl0032,,FLOORING-ARMSTRONG-apl0032.jpg,0,0
39,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ambience,7,,,kingswood oak,ap003,,FLOORING-ARMSTRONG-ap003.jpg,0,0
40,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ambience,7,,,mysore teak,apl0024,,FLOORING-ARMSTRONG-apl0024.jpg,0,0
41,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ambience,7,,,plutocrat grey,ap005,,FLOORING-ARMSTRONG-ap005.jpg,0,0
42,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ambience,7,,,quercus clover oak,apl0022,,FLOORING-ARMSTRONG-apl0022.jpg,0,0
43,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ambience,7,,,red rosewood teak,apl0023,,FLOORING-ARMSTRONG-apl0023.jpg,0,0
44,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ambience,7,,,ruby cherry,apl0027,,FLOORING-ARMSTRONG-apl0027.jpg,0,0
45,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ambience,7,,,rustic walnut,apl0026,,FLOORING-ARMSTRONG-apl0026.jpg,0,0
46,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ambience,7,,,semerang teak,apl0034,,FLOORING-ARMSTRONG-apl0034.jpg,0,0
47,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ambience,7,,,silver teak,apl0025,,FLOORING-ARMSTRONG-apl0025.jpg,0,0
48,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ambience,7,,,three cousins dark oak,ap010,,FLOORING-ARMSTRONG-ap010.jpg,0,0
49,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ambience,7,,,three cousins light oak,ap011,,FLOORING-ARMSTRONG-ap011.jpg,0,0
50,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ambience,7,,,three cousins smooth oak,ap006,,FLOORING-ARMSTRONG-ap006.jpg,0,0
51,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ambience,7,,,weathered oak ,ap001,,FLOORING-ARMSTRONG-ap001.jpg,0,0
52,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ambience,7,,,white hill,ap007,,FLOORING-ARMSTRONG-ap007.jpg,0,0
53,FLOORING,1,laminate flooring,1,ARMSTRONG,1,ambience,7,,,woodham oak,apl0035,,FLOORING-ARMSTRONG-apl0035.jpg,0,0
54,FLOORING,1,laminate flooring,1,ARMSTRONG,1,american,8,,,auburn cherry,ai301,,FLOORING-ARMSTRONG-ai301.jpg,0,0
55,FLOORING,1,wood flooring,4,ARMSTRONG,1,american,8,,,exoticsyafrican teak,brm1056teaf,,FLOORING-ARMSTRONG-brm1056teaf.jpg,0,0
56,FLOORING,1,wood flooring,4,ARMSTRONG,1,american,8,,,exotics distressed   hickory antique natural,brd1052hian,,FLOORING-ARMSTRONG-brd1052hian.jpg,0,0
57,FLOORING,1,wood flooring,4,ARMSTRONG,1,american,8,,,exotics distressed   hickory brandywine,brd1052hibr,,FLOORING-ARMSTRONG-brd1052hibr.jpg,0,0
58,FLOORING,1,wood flooring,4,ARMSTRONG,1,american,8,,,exotics golden oak,brm1052oago,,FLOORING-ARMSTRONG-brm1052oago.jpg,0,0
59,FLOORING,1,wood flooring,4,ARMSTRONG,1,american,8,,,exotics hickory antler brown,brm1052hian,,FLOORING-ARMSTRONG-brm1052hian.jpg,0,0
60,FLOORING,1,wood flooring,4,ARMSTRONG,1,american,8,,,exotics oak toast,brm1052oato,,FLOORING-ARMSTRONG-brm1052oato.jpg,0,0
61,FLOORING,1,wood flooring,4,ARMSTRONG,1,american,8,,,exotics sapele exotic spice,brm1052saex,,FLOORING-ARMSTRONG-brm1052saex.jpg,0,0
